
=== PEPE ===
2025-02-01 → 👍 732  👎 585  📊 1317  👍比: 55.58%  👎比: 44.42%  多數: up | 真實: down ❌
2016-07-23 → 👍 14  👎 129  📊 143  👍比: 9.79%  👎比: 90.21%  多數: down | 真實: up ❌
2016-07-24 → 👍 88  👎 78  📊 166  👍比: 53.01%  👎比: 46.99%  多數: up | 真實: down ❌
2016-07-25 → 👍 84  👎 65  📊 149  👍比: 56.38%  👎比: 43.62%  多數: up | 真實: up ✅
2016-07-26 → 👍 86  👎 69  📊 155  👍比: 55.48%  👎比: 44.52%  多數: up | 真實: down ❌
2016-07-27 → 👍 92  👎 63  📊 155  👍比: 59.35%  👎比: 40.65%  多數: up | 真實: up ✅
2016-07-28 → 👍 81  👎 74  📊 155  👍比: 52.26%  👎比: 47.74%  多數: up | 真實: down ❌
2016-07-29 → 👍 96  👎 69  📊 165  👍比: 58.18%  👎比: 41.82%  多數: up | 真實: down ❌
2016-07-30 → 👍 73  👎 83  📊 156  👍比: 46.79%  👎比: 53.21%  多數: down | 真實: down ✅
2016-07-31 → 👍 72  👎 84  📊 156  👍比: 46.15%  👎比: 53.85%  多數: down | 真實: down ✅
2016-08-01 → 👍 28  👎 138  📊 166  👍比: 16.87%  👎比: 83.13%  多數: down | 真實: down ✅
2016-08-02 → 👍 90  👎 82  📊 172  👍比: 52.33%  👎比: 47.67%  多數: up | 真實: up ✅
2016-08-03 → 👍 98  👎 75  📊 173  👍比: 56.65%  👎比: 43.35%  多數: up | 真實: down ❌
2016-08-04 → 👍 38  👎 131  📊 169  👍比: 22.49%  👎比: 77.51%  多數: down | 真實: up ❌
2016-08-05 → 👍 39  👎 147  📊 186  👍比: 20.97%  👎比: 79.03%  多數: down | 真實: up ❌
2016-08-06 → 👍 82  👎 83  📊 165  👍比: 49.70%  👎比: 50.30%  多數: down | 真實: down ✅
2016-08-07 → 👍 41  👎 159  📊 200  👍比: 20.50%  👎比: 79.50%  多數: down | 真實: down ✅
2016-08-08 → 👍 84  👎 84  📊 168  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: up ✅
2016-08-09 → 👍 40  👎 145  📊 185  👍比: 21.62%  👎比: 78.38%  多數: down | 真實: up ❌
2016-08-10 → 👍 84  👎 85  📊 169  👍比: 49.70%  👎比: 50.30%  多數: down | 真實: down ✅
2016-08-11 → 👍 30  👎 156  📊 186  👍比: 16.13%  👎比: 83.87%  多數: down | 真實: down ✅
2016-08-12 → 👍 86  👎 82  📊 168  👍比: 51.19%  👎比: 48.81%  多數: up | 真實: up ✅
2016-08-13 → 👍 83  👎 78  📊 161  👍比: 51.55%  👎比: 48.45%  多數: up | 真實: down ❌
2016-08-14 → 👍 90  👎 96  📊 186  👍比: 48.39%  👎比: 51.61%  多數: down | 真實: down ✅
2016-08-15 → 👍 35  👎 131  📊 166  👍比: 21.08%  👎比: 78.92%  多數: down | 真實: up ❌
2016-08-16 → 👍 80  👎 104  📊 184  👍比: 43.48%  👎比: 56.52%  多數: down | 真實: down ✅
2016-08-17 → 👍 97  👎 90  📊 187  👍比: 51.87%  👎比: 48.13%  多數: up | 真實: down ❌
2016-08-18 → 👍 99  👎 81  📊 180  👍比: 55.00%  👎比: 45.00%  多數: up | 真實: down ❌
2016-08-19 → 👍 79  👎 84  📊 163  👍比: 48.47%  👎比: 51.53%  多數: down | 真實: down ✅
2016-08-20 → 👍 74  👎 60  📊 134  👍比: 55.22%  👎比: 44.78%  多數: up | 真實: down ❌
2016-08-21 → 👍 66  👎 47  📊 113  👍比: 58.41%  👎比: 41.59%  多數: up | 真實: down ❌
2016-08-22 → 👍 65  👎 59  📊 124  👍比: 52.42%  👎比: 47.58%  多數: up | 真實: down ❌
2016-08-23 → 👍 68  👎 80  📊 148  👍比: 45.95%  👎比: 54.05%  多數: down | 真實: up ❌
2016-08-24 → 👍 90  👎 92  📊 182  👍比: 49.45%  👎比: 50.55%  多數: down | 真實: down ✅
2016-08-25 → 👍 120  👎 109  📊 229  👍比: 52.40%  👎比: 47.60%  多數: up | 真實: up ✅
2016-08-26 → 👍 119  👎 101  📊 220  👍比: 54.09%  👎比: 45.91%  多數: up | 真實: up ✅
2016-08-27 → 👍 119  👎 103  📊 222  👍比: 53.60%  👎比: 46.40%  多數: up | 真實: down ❌
2016-08-28 → 👍 33  👎 192  📊 225  👍比: 14.67%  👎比: 85.33%  多數: down | 真實: up ❌
2016-08-29 → 👍 116  👎 94  📊 210  👍比: 55.24%  👎比: 44.76%  多數: up | 真實: down ❌
2016-08-30 → 👍 88  👎 83  📊 171  👍比: 51.46%  👎比: 48.54%  多數: up | 真實: down ❌
2016-08-31 → 👍 94  👎 75  📊 169  👍比: 55.62%  👎比: 44.38%  多數: up | 真實: down ❌
2017-11-01 → 👍 126  👎 102  📊 228  👍比: 55.26%  👎比: 44.74%  多數: up | 真實: up ✅
2017-11-02 → 👍 100  👎 88  📊 188  👍比: 53.19%  👎比: 46.81%  多數: up | 真實: down ❌
2017-11-03 → 👍 129  👎 130  📊 259  👍比: 49.81%  👎比: 50.19%  多數: down | 真實: up ❌
2017-11-04 → 👍 126  👎 88  📊 214  👍比: 58.88%  👎比: 41.12%  多數: up | 真實: down ❌
2017-11-05 → 👍 96  👎 90  📊 186  👍比: 51.61%  👎比: 48.39%  多數: up | 真實: up ✅
2017-11-06 → 👍 93  👎 83  📊 176  👍比: 52.84%  👎比: 47.16%  多數: up | 真實: up ✅
2017-11-07 → 👍 103  👎 95  📊 198  👍比: 52.02%  👎比: 47.98%  多數: up | 真實: down ❌
2017-11-08 → 👍 104  👎 102  📊 206  👍比: 50.49%  👎比: 49.51%  多數: up | 真實: down ❌
2017-11-09 → 👍 42  👎 39  📊 81  👍比: 51.85%  👎比: 48.15%  多數: up | 真實: down ❌
2017-11-10 → 👍 111  👎 91  📊 202  👍比: 54.95%  👎比: 45.05%  多數: up | 真實: down ❌
2017-11-11 → 👍 136  👎 123  📊 259  👍比: 52.51%  👎比: 47.49%  多數: up | 真實: down ❌
2017-11-12 → 👍 116  👎 115  📊 231  👍比: 50.22%  👎比: 49.78%  多數: up | 真實: down ❌
2017-11-13 → 👍 73  👎 92  📊 165  👍比: 44.24%  👎比: 55.76%  多數: down | 真實: up ❌
2017-11-14 → 👍 93  👎 87  📊 180  👍比: 51.67%  👎比: 48.33%  多數: up | 真實: up ✅
2017-11-15 → 👍 94  👎 117  📊 211  👍比: 44.55%  👎比: 55.45%  多數: down | 真實: down ✅
2017-11-16 → 👍 111  👎 119  📊 230  👍比: 48.26%  👎比: 51.74%  多數: down | 真實: down ✅
2017-11-17 → 👍 127  👎 114  📊 241  👍比: 52.70%  👎比: 47.30%  多數: up | 真實: up ✅
2017-11-18 → 👍 102  👎 101  📊 203  👍比: 50.25%  👎比: 49.75%  多數: up | 真實: up ✅
2017-11-19 → 👍 104  👎 106  📊 210  👍比: 49.52%  👎比: 50.48%  多數: down | 真實: down ✅
2017-11-20 → 👍 146  👎 130  📊 276  👍比: 52.90%  👎比: 47.10%  多數: up | 真實: down ❌
2017-11-21 → 👍 138  👎 129  📊 267  👍比: 51.69%  👎比: 48.31%  多數: up | 真實: up ✅
2017-11-22 → 👍 287  👎 242  📊 529  👍比: 54.25%  👎比: 45.75%  多數: up | 真實: down ❌
2017-11-23 → 👍 397  👎 339  📊 736  👍比: 53.94%  👎比: 46.06%  多數: up | 真實: up ✅
2017-11-24 → 👍 186  👎 135  📊 321  👍比: 57.94%  👎比: 42.06%  多數: up | 真實: up ✅
2017-11-25 → 👍 132  👎 122  📊 254  👍比: 51.97%  👎比: 48.03%  多數: up | 真實: down ❌
2017-11-26 → 👍 143  👎 123  📊 266  👍比: 53.76%  👎比: 46.24%  多數: up | 真實: up ✅
2017-11-27 → 👍 151  👎 158  📊 309  👍比: 48.87%  👎比: 51.13%  多數: down | 真實: up ❌
2017-11-28 → 👍 182  👎 166  📊 348  👍比: 52.30%  👎比: 47.70%  多數: up | 真實: down ❌
2017-11-29 → 👍 178  👎 198  📊 376  👍比: 47.34%  👎比: 52.66%  多數: down | 真實: up ❌
2017-11-30 → 👍 156  👎 130  📊 286  👍比: 54.55%  👎比: 45.45%  多數: up | 真實: up ✅
2017-12-01 → 👍 206  👎 175  📊 381  👍比: 54.07%  👎比: 45.93%  多數: up | 真實: down ❌
2017-12-02 → 👍 211  👎 159  📊 370  👍比: 57.03%  👎比: 42.97%  多數: up | 真實: up ✅
2017-12-03 → 👍 185  👎 161  📊 346  👍比: 53.47%  👎比: 46.53%  多數: up | 真實: down ❌
2017-12-04 → 👍 273  👎 148  📊 421  👍比: 64.85%  👎比: 35.15%  多數: up | 真實: up ✅
2017-12-05 → 👍 237  👎 175  📊 412  👍比: 57.52%  👎比: 42.48%  多數: up | 真實: up ✅
2017-12-06 → 👍 223  👎 197  📊 420  👍比: 53.10%  👎比: 46.90%  多數: up | 真實: up ✅
2017-12-07 → 👍 221  👎 196  📊 417  👍比: 53.00%  👎比: 47.00%  多數: up | 真實: up ✅
2017-12-08 → 👍 284  👎 201  📊 485  👍比: 58.56%  👎比: 41.44%  多數: up | 真實: down ❌
2017-12-09 → 👍 266  👎 226  📊 492  👍比: 54.07%  👎比: 45.93%  多數: up | 真實: up ✅
2017-12-10 → 👍 226  👎 196  📊 422  👍比: 53.55%  👎比: 46.45%  多數: up | 真實: up ✅
2017-12-11 → 👍 243  👎 198  📊 441  👍比: 55.10%  👎比: 44.90%  多數: up | 真實: up ✅
2017-12-12 → 👍 341  👎 292  📊 633  👍比: 53.87%  👎比: 46.13%  多數: up | 真實: up ✅
2017-12-13 → 👍 352  👎 315  📊 667  👍比: 52.77%  👎比: 47.23%  多數: up | 真實: up ✅
2017-12-14 → 👍 295  👎 226  📊 521  👍比: 56.62%  👎比: 43.38%  多數: up | 真實: down ❌
2017-12-15 → 👍 272  👎 230  📊 502  👍比: 54.18%  👎比: 45.82%  多數: up | 真實: up ✅
2017-12-16 → 👍 443  👎 430  📊 873  👍比: 50.74%  👎比: 49.26%  多數: up | 真實: up ✅
2017-12-17 → 👍 382  👎 335  📊 717  👍比: 53.28%  👎比: 46.72%  多數: up | 真實: up ✅
2017-12-18 → 👍 397  👎 331  📊 728  👍比: 54.53%  👎比: 45.47%  多數: up | 真實: down ❌
2017-12-19 → 👍 379  👎 307  📊 686  👍比: 55.25%  👎比: 44.75%  多數: up | 真實: up ✅
2017-12-20 → 👍 533  👎 417  📊 950  👍比: 56.11%  👎比: 43.89%  多數: up | 真實: down ❌
2017-12-21 → 👍 501  👎 485  📊 986  👍比: 50.81%  👎比: 49.19%  多數: up | 真實: down ❌
2017-12-22 → 👍 369  👎 306  📊 675  👍比: 54.67%  👎比: 45.33%  多數: up | 真實: down ❌
2017-12-23 → 👍 264  👎 198  📊 462  👍比: 57.14%  👎比: 42.86%  多數: up | 真實: up ✅
2017-12-24 → 👍 469  👎 416  📊 885  👍比: 52.99%  👎比: 47.01%  多數: up | 真實: down ❌
2017-12-25 → 👍 140  👎 124  📊 264  👍比: 53.03%  👎比: 46.97%  多數: up | 真實: up ✅
2017-12-26 → 👍 443  👎 408  📊 851  👍比: 52.06%  👎比: 47.94%  多數: up | 真實: up ✅
2017-12-27 → 👍 429  👎 426  📊 855  👍比: 50.18%  👎比: 49.82%  多數: up | 真實: up ✅
2017-12-28 → 👍 366  👎 298  📊 664  👍比: 55.12%  👎比: 44.88%  多數: up | 真實: down ❌
2017-12-29 → 👍 278  👎 332  📊 610  👍比: 45.57%  👎比: 54.43%  多數: down | 真實: down ✅
2017-12-30 → 👍 232  👎 184  📊 416  👍比: 55.77%  👎比: 44.23%  多數: up | 真實: up ✅
2017-12-31 → 👍 384  👎 396  📊 780  👍比: 49.23%  👎比: 50.77%  多數: down | 真實: up ❌
2018-01-01 → 👍 301  👎 257  📊 558  👍比: 53.94%  👎比: 46.06%  多數: up | 真實: up ✅
2018-01-02 → 👍 336  👎 255  📊 591  👍比: 56.85%  👎比: 43.15%  多數: up | 真實: up ✅
2018-01-03 → 👍 201  👎 153  📊 354  👍比: 56.78%  👎比: 43.22%  多數: up | 真實: up ✅
2018-01-04 → 👍 76  👎 82  📊 158  👍比: 48.10%  👎比: 51.90%  多數: down | 真實: down ✅
2018-01-05 → 👍 241  👎 229  📊 470  👍比: 51.28%  👎比: 48.72%  多數: up | 真實: down ❌
2018-01-06 → 👍 19  👎 17  📊 36  👍比: 52.78%  👎比: 47.22%  多數: up | 真實: up ✅
2018-01-07 → 👍 702  👎 652  📊 1354  👍比: 51.85%  👎比: 48.15%  多數: up | 真實: up ✅
2018-01-08 → 👍 299  👎 260  📊 559  👍比: 53.49%  👎比: 46.51%  多數: up | 真實: up ✅
2018-01-09 → 👍 347  👎 333  📊 680  👍比: 51.03%  👎比: 48.97%  多數: up | 真實: down ❌
2018-01-10 → 👍 464  👎 443  📊 907  👍比: 51.16%  👎比: 48.84%  多數: up | 真實: up ✅
2018-01-11 → 👍 420  👎 436  📊 856  👍比: 49.07%  👎比: 50.93%  多數: down | 真實: up ❌
2018-01-12 → 👍 468  👎 425  📊 893  👍比: 52.41%  👎比: 47.59%  多數: up | 真實: up ✅
2018-01-13 → 👍 301  👎 436  📊 737  👍比: 40.84%  👎比: 59.16%  多數: down | 真實: down ✅
2018-01-14 → 👍 52  👎 45  📊 97  👍比: 53.61%  👎比: 46.39%  多數: up | 真實: up ✅
2018-01-15 → 👍 8  👎 11  📊 19  👍比: 42.11%  👎比: 57.89%  多數: down | 真實: up ❌
2018-01-16 → 👍 228  👎 178  📊 406  👍比: 56.16%  👎比: 43.84%  多數: up | 真實: down ❌
2018-01-17 → 👍 335  👎 301  📊 636  👍比: 52.67%  👎比: 47.33%  多數: up | 真實: down ❌
2018-01-18 → 👍 312  👎 296  📊 608  👍比: 51.32%  👎比: 48.68%  多數: up | 真實: down ❌
2018-01-19 → 👍 266  👎 255  📊 521  👍比: 51.06%  👎比: 48.94%  多數: up | 真實: up ✅
2018-01-20 → 👍 262  👎 247  📊 509  👍比: 51.47%  👎比: 48.53%  多數: up | 真實: up ✅
2018-01-21 → 👍 261  👎 248  📊 509  👍比: 51.28%  👎比: 48.72%  多數: up | 真實: up ✅
2018-01-22 → 👍 313  👎 285  📊 598  👍比: 52.34%  👎比: 47.66%  多數: up | 真實: down ❌
2018-01-23 → 👍 355  👎 295  📊 650  👍比: 54.62%  👎比: 45.38%  多數: up | 真實: down ❌
2018-01-24 → 👍 308  👎 431  📊 739  👍比: 41.68%  👎比: 58.32%  多數: down | 真實: up ❌
2018-01-25 → 👍 423  👎 365  📊 788  👍比: 53.68%  👎比: 46.32%  多數: up | 真實: up ✅
2018-01-26 → 👍 368  👎 299  📊 667  👍比: 55.17%  👎比: 44.83%  多數: up | 真實: up ✅
2018-01-27 → 👍 363  👎 271  📊 634  👍比: 57.26%  👎比: 42.74%  多數: up | 真實: up ✅
2018-01-28 → 👍 352  👎 300  📊 652  👍比: 53.99%  👎比: 46.01%  多數: up | 真實: down ❌
2018-01-29 → 👍 319  👎 321  📊 640  👍比: 49.84%  👎比: 50.16%  多數: down | 真實: up ❌
2018-01-30 → 👍 107  👎 75  📊 182  👍比: 58.79%  👎比: 41.21%  多數: up | 真實: down ❌
2018-01-31 → 👍 280  👎 262  📊 542  👍比: 51.66%  👎比: 48.34%  多數: up | 真實: up ✅
2018-02-01 → 👍 319  👎 330  📊 649  👍比: 49.15%  👎比: 50.85%  多數: down | 真實: up ❌
2018-02-02 → 👍 297  👎 391  📊 688  👍比: 43.17%  👎比: 56.83%  多數: down | 真實: up ❌
2018-02-03 → 👍 211  👎 357  📊 568  👍比: 37.15%  👎比: 62.85%  多數: down | 真實: down ✅
2018-02-04 → 👍 247  👎 356  📊 603  👍比: 40.96%  👎比: 59.04%  多數: down | 真實: down ✅
2018-02-05 → 👍 362  👎 295  📊 657  👍比: 55.10%  👎比: 44.90%  多數: up | 真實: up ✅
2018-02-06 → 👍 257  👎 383  📊 640  👍比: 40.16%  👎比: 59.84%  多數: down | 真實: up ❌
2018-02-07 → 👍 292  👎 270  📊 562  👍比: 51.96%  👎比: 48.04%  多數: up | 真實: down ❌
2018-02-08 → 👍 287  👎 284  📊 571  👍比: 50.26%  👎比: 49.74%  多數: up | 真實: down ❌
2018-02-09 → 👍 327  👎 262  📊 589  👍比: 55.52%  👎比: 44.48%  多數: up | 真實: up ✅
2018-02-10 → 👍 279  👎 265  📊 544  👍比: 51.29%  👎比: 48.71%  多數: up | 真實: up ✅
2018-02-11 → 👍 280  👎 303  📊 583  👍比: 48.03%  👎比: 51.97%  多數: down | 真實: down ✅
2018-02-12 → 👍 293  👎 300  📊 593  👍比: 49.41%  👎比: 50.59%  多數: down | 真實: down ✅
2018-02-13 → 👍 332  👎 295  📊 627  👍比: 52.95%  👎比: 47.05%  多數: up | 真實: up ✅
2018-02-14 → 👍 367  👎 321  📊 688  👍比: 53.34%  👎比: 46.66%  多數: up | 真實: up ✅
2018-02-15 → 👍 361  👎 318  📊 679  👍比: 53.17%  👎比: 46.83%  多數: up | 真實: up ✅
2018-02-16 → 👍 393  👎 341  📊 734  👍比: 53.54%  👎比: 46.46%  多數: up | 真實: up ✅
2018-02-17 → 👍 212  👎 368  📊 580  👍比: 36.55%  👎比: 63.45%  多數: down | 真實: down ✅
2018-02-18 → 👍 537  👎 367  📊 904  👍比: 59.40%  👎比: 40.60%  多數: up | 真實: down ❌
2018-02-19 → 👍 358  👎 335  📊 693  👍比: 51.66%  👎比: 48.34%  多數: up | 真實: up ✅
2018-02-20 → 👍 388  👎 331  📊 719  👍比: 53.96%  👎比: 46.04%  多數: up | 真實: up ✅
2018-02-21 → 👍 393  👎 345  📊 738  👍比: 53.25%  👎比: 46.75%  多數: up | 真實: up ✅
2018-02-22 → 👍 223  👎 425  📊 648  👍比: 34.41%  👎比: 65.59%  多數: down | 真實: up ❌
2018-02-23 → 👍 272  👎 260  📊 532  👍比: 51.13%  👎比: 48.87%  多數: up | 真實: up ✅
2018-02-24 → 👍 260  👎 219  📊 479  👍比: 54.28%  👎比: 45.72%  多數: up | 真實: down ❌
2018-02-25 → 👍 253  👎 225  📊 478  👍比: 52.93%  👎比: 47.07%  多數: up | 真實: up ✅
2018-02-26 → 👍 255  👎 203  📊 458  👍比: 55.68%  👎比: 44.32%  多數: up | 真實: up ✅
2018-02-27 → 👍 240  👎 222  📊 462  👍比: 51.95%  👎比: 48.05%  多數: up | 真實: up ✅
2018-02-28 → 👍 144  👎 329  📊 473  👍比: 30.44%  👎比: 69.56%  多數: down | 真實: down ✅
2018-03-01 → 👍 276  👎 253  📊 529  👍比: 52.17%  👎比: 47.83%  多數: up | 真實: down ❌
2018-03-02 → 👍 226  👎 228  📊 454  👍比: 49.78%  👎比: 50.22%  多數: down | 真實: down ✅
2018-03-03 → 👍 269  👎 246  📊 515  👍比: 52.23%  👎比: 47.77%  多數: up | 真實: up ✅
2018-03-04 → 👍 218  👎 217  📊 435  👍比: 50.11%  👎比: 49.89%  多數: up | 真實: up ✅
2018-03-05 → 👍 255  👎 229  📊 484  👍比: 52.69%  👎比: 47.31%  多數: up | 真實: up ✅
2018-03-06 → 👍 298  👎 284  📊 582  👍比: 51.20%  👎比: 48.80%  多數: up | 真實: down ❌
2018-03-07 → 👍 241  👎 209  📊 450  👍比: 53.56%  👎比: 46.44%  多數: up | 真實: down ❌
2018-03-08 → 👍 254  👎 214  📊 468  👍比: 54.27%  👎比: 45.73%  多數: up | 真實: down ❌
2018-03-09 → 👍 108  👎 345  📊 453  👍比: 23.84%  👎比: 76.16%  多數: down | 真實: down ✅
2018-03-10 → 👍 185  👎 162  📊 347  👍比: 53.31%  👎比: 46.69%  多數: up | 真實: down ❌
2018-03-11 → 👍 227  👎 192  📊 419  👍比: 54.18%  👎比: 45.82%  多數: up | 真實: down ❌
2018-03-12 → 👍 272  👎 220  📊 492  👍比: 55.28%  👎比: 44.72%  多數: up | 真實: up ✅
2018-03-13 → 👍 226  👎 234  📊 460  👍比: 49.13%  👎比: 50.87%  多數: down | 真實: down ✅
2018-03-14 → 👍 231  👎 210  📊 441  👍比: 52.38%  👎比: 47.62%  多數: up | 真實: down ❌
2018-03-15 → 👍 241  👎 203  📊 444  👍比: 54.28%  👎比: 45.72%  多數: up | 真實: down ❌
2018-03-16 → 👍 241  👎 235  📊 476  👍比: 50.63%  👎比: 49.37%  多數: up | 真實: down ❌
2018-03-17 → 👍 220  👎 195  📊 415  👍比: 53.01%  👎比: 46.99%  多數: up | 真實: down ❌
2018-03-18 → 👍 228  👎 192  📊 420  👍比: 54.29%  👎比: 45.71%  多數: up | 真實: down ❌
2018-03-19 → 👍 253  👎 214  📊 467  👍比: 54.18%  👎比: 45.82%  多數: up | 真實: up ✅
