
=== PEPE ===
2025-02-01 → 👍 1048  👎 269  📊 1317  👍比: 79.57%  👎比: 20.43%  多數: up | 真實: down ❌
2016-06-07 → 👍 151  👎 2  📊 153  👍比: 98.69%  👎比: 1.31%  多數: up | 真實: up ✅
2016-06-08 → 👍 145  👎 1  📊 146  👍比: 99.32%  👎比: 0.68%  多數: up | 真實: up ✅
2016-06-09 → 👍 137  👎 37  📊 174  👍比: 78.74%  👎比: 21.26%  多數: up | 真實: down ❌
2016-06-10 → 👍 136  👎 42  📊 178  👍比: 76.40%  👎比: 23.60%  多數: up | 真實: up ✅
2016-06-11 → 👍 119  👎 35  📊 154  👍比: 77.27%  👎比: 22.73%  多數: up | 真實: up ✅
2016-06-12 → 👍 126  👎 35  📊 161  👍比: 78.26%  👎比: 21.74%  多數: up | 真實: down ❌
2016-06-13 → 👍 113  👎 40  📊 153  👍比: 73.86%  👎比: 26.14%  多數: up | 真實: down ❌
2016-06-14 → 👍 125  👎 29  📊 154  👍比: 81.17%  👎比: 18.83%  多數: up | 真實: down ❌
2016-06-15 → 👍 114  👎 42  📊 156  👍比: 73.08%  👎比: 26.92%  多數: up | 真實: down ❌
2016-06-16 → 👍 119  👎 39  📊 158  👍比: 75.32%  👎比: 24.68%  多數: up | 真實: up ✅
2016-06-17 → 👍 122  👎 34  📊 156  👍比: 78.21%  👎比: 21.79%  多數: up | 真實: up ✅
2016-06-18 → 👍 125  👎 39  📊 164  👍比: 76.22%  👎比: 23.78%  多數: up | 真實: up ✅
2016-06-19 → 👍 155  👎 4  📊 159  👍比: 97.48%  👎比: 2.52%  多數: up | 真實: down ❌
2016-06-20 → 👍 138  👎 3  📊 141  👍比: 97.87%  👎比: 2.13%  多數: up | 真實: down ❌
2016-06-21 → 👍 164  👎 1  📊 165  👍比: 99.39%  👎比: 0.61%  多數: up | 真實: down ❌
2016-06-22 → 👍 119  👎 41  📊 160  👍比: 74.38%  👎比: 25.62%  多數: up | 真實: down ❌
2016-06-23 → 👍 120  👎 33  📊 153  👍比: 78.43%  👎比: 21.57%  多數: up | 真實: up ✅
2016-06-24 → 👍 129  👎 44  📊 173  👍比: 74.57%  👎比: 25.43%  多數: up | 真實: up ✅
2016-06-25 → 👍 114  👎 29  📊 143  👍比: 79.72%  👎比: 20.28%  多數: up | 真實: up ✅
2016-06-26 → 👍 107  👎 23  📊 130  👍比: 82.31%  👎比: 17.69%  多數: up | 真實: up ✅
2016-06-27 → 👍 129  👎 6  📊 135  👍比: 95.56%  👎比: 4.44%  多數: up | 真實: up ✅
2016-06-28 → 👍 124  👎 32  📊 156  👍比: 79.49%  👎比: 20.51%  多數: up | 真實: up ✅
2016-06-29 → 👍 122  👎 28  📊 150  👍比: 81.33%  👎比: 18.67%  多數: up | 真實: down ❌
2016-06-30 → 👍 126  👎 26  📊 152  👍比: 82.89%  👎比: 17.11%  多數: up | 真實: up ✅
2016-07-01 → 👍 131  👎 37  📊 168  👍比: 77.98%  👎比: 22.02%  多數: up | 真實: up ✅
2016-07-02 → 👍 118  👎 32  📊 150  👍比: 78.67%  👎比: 21.33%  多數: up | 真實: down ❌
2016-07-03 → 👍 122  👎 31  📊 153  👍比: 79.74%  👎比: 20.26%  多數: up | 真實: up ✅
2016-07-04 → 👍 121  👎 29  📊 150  👍比: 80.67%  👎比: 19.33%  多數: up | 真實: down ❌
2016-07-05 → 👍 113  👎 24  📊 137  👍比: 82.48%  👎比: 17.52%  多數: up | 真實: up ✅
2016-07-06 → 👍 111  👎 36  📊 147  👍比: 75.51%  👎比: 24.49%  多數: up | 真實: up ✅
2016-07-07 → 👍 119  👎 31  📊 150  👍比: 79.33%  👎比: 20.67%  多數: up | 真實: down ❌
2016-07-08 → 👍 104  👎 20  📊 124  👍比: 83.87%  👎比: 16.13%  多數: up | 真實: up ✅
2016-07-09 → 👍 140  👎 25  📊 165  👍比: 84.85%  👎比: 15.15%  多數: up | 真實: down ❌
2016-07-10 → 👍 175  👎 3  📊 178  👍比: 98.31%  👎比: 1.69%  多數: up | 真實: down ❌
2016-07-11 → 👍 150  👎 3  📊 153  👍比: 98.04%  👎比: 1.96%  多數: up | 真實: down ❌
2016-07-12 → 👍 119  👎 44  📊 163  👍比: 73.01%  👎比: 26.99%  多數: up | 真實: up ✅
2016-07-13 → 👍 125  👎 26  📊 151  👍比: 82.78%  👎比: 17.22%  多數: up | 真實: up ✅
2016-07-14 → 👍 112  👎 41  📊 153  👍比: 73.20%  👎比: 26.80%  多數: up | 真實: up ✅
2016-07-15 → 👍 136  👎 32  📊 168  👍比: 80.95%  👎比: 19.05%  多數: up | 真實: down ❌
2016-07-16 → 👍 121  👎 35  📊 156  👍比: 77.56%  👎比: 22.44%  多數: up | 真實: up ✅
2016-07-17 → 👍 131  👎 44  📊 175  👍比: 74.86%  👎比: 25.14%  多數: up | 真實: up ✅
2016-07-18 → 👍 133  👎 23  📊 156  👍比: 85.26%  👎比: 14.74%  多數: up | 真實: down ❌
2016-07-19 → 👍 145  👎 1  📊 146  👍比: 99.32%  👎比: 0.68%  多數: up | 真實: down ❌
2016-07-20 → 👍 126  👎 45  📊 171  👍比: 73.68%  👎比: 26.32%  多數: up | 真實: down ❌
2016-07-21 → 👍 188  👎 47  📊 235  👍比: 80.00%  👎比: 20.00%  多數: up | 真實: up ✅
2016-07-22 → 👍 134  👎 29  📊 163  👍比: 82.21%  👎比: 17.79%  多數: up | 真實: down ❌
2016-07-23 → 👍 141  👎 2  📊 143  👍比: 98.60%  👎比: 1.40%  多數: up | 真實: up ✅
2016-07-24 → 👍 139  👎 27  📊 166  👍比: 83.73%  👎比: 16.27%  多數: up | 真實: down ❌
2016-07-25 → 👍 117  👎 32  📊 149  👍比: 78.52%  👎比: 21.48%  多數: up | 真實: up ✅
2016-07-26 → 👍 124  👎 31  📊 155  👍比: 80.00%  👎比: 20.00%  多數: up | 真實: down ❌
2016-07-27 → 👍 130  👎 25  📊 155  👍比: 83.87%  👎比: 16.13%  多數: up | 真實: up ✅
2016-07-28 → 👍 124  👎 31  📊 155  👍比: 80.00%  👎比: 20.00%  多數: up | 真實: down ❌
2016-07-29 → 👍 124  👎 41  📊 165  👍比: 75.15%  👎比: 24.85%  多數: up | 真實: down ❌
2016-07-30 → 👍 116  👎 40  📊 156  👍比: 74.36%  👎比: 25.64%  多數: up | 真實: down ❌
2016-07-31 → 👍 121  👎 35  📊 156  👍比: 77.56%  👎比: 22.44%  多數: up | 真實: down ❌
2016-08-01 → 👍 166  👎 0  📊 166  👍比: 100.00%  👎比: 0.00%  多數: up | 真實: down ❌
2016-08-02 → 👍 136  👎 36  📊 172  👍比: 79.07%  👎比: 20.93%  多數: up | 真實: up ✅
2016-08-03 → 👍 137  👎 36  📊 173  👍比: 79.19%  👎比: 20.81%  多數: up | 真實: down ❌
2016-08-04 → 👍 169  👎 0  📊 169  👍比: 100.00%  👎比: 0.00%  多數: up | 真實: up ✅
2016-08-05 → 👍 185  👎 1  📊 186  👍比: 99.46%  👎比: 0.54%  多數: up | 真實: up ✅
2016-08-06 → 👍 128  👎 37  📊 165  👍比: 77.58%  👎比: 22.42%  多數: up | 真實: down ❌
2016-08-07 → 👍 199  👎 1  📊 200  👍比: 99.50%  👎比: 0.50%  多數: up | 真實: down ❌
2016-08-08 → 👍 133  👎 35  📊 168  👍比: 79.17%  👎比: 20.83%  多數: up | 真實: up ✅
2016-08-09 → 👍 182  👎 3  📊 185  👍比: 98.38%  👎比: 1.62%  多數: up | 真實: up ✅
2016-08-10 → 👍 137  👎 32  📊 169  👍比: 81.07%  👎比: 18.93%  多數: up | 真實: down ❌
2016-08-11 → 👍 182  👎 4  📊 186  👍比: 97.85%  👎比: 2.15%  多數: up | 真實: down ❌
2016-08-12 → 👍 129  👎 39  📊 168  👍比: 76.79%  👎比: 23.21%  多數: up | 真實: up ✅
2016-08-13 → 👍 120  👎 41  📊 161  👍比: 74.53%  👎比: 25.47%  多數: up | 真實: down ❌
2016-08-14 → 👍 153  👎 33  📊 186  👍比: 82.26%  👎比: 17.74%  多數: up | 真實: down ❌
2016-08-15 → 👍 161  👎 5  📊 166  👍比: 96.99%  👎比: 3.01%  多數: up | 真實: up ✅
2016-08-16 → 👍 144  👎 40  📊 184  👍比: 78.26%  👎比: 21.74%  多數: up | 真實: down ❌
2016-08-17 → 👍 141  👎 46  📊 187  👍比: 75.40%  👎比: 24.60%  多數: up | 真實: down ❌
2016-08-18 → 👍 145  👎 35  📊 180  👍比: 80.56%  👎比: 19.44%  多數: up | 真實: down ❌
2016-08-19 → 👍 124  👎 39  📊 163  👍比: 76.07%  👎比: 23.93%  多數: up | 真實: down ❌
2016-08-20 → 👍 105  👎 29  📊 134  👍比: 78.36%  👎比: 21.64%  多數: up | 真實: down ❌
2016-08-21 → 👍 95  👎 18  📊 113  👍比: 84.07%  👎比: 15.93%  多數: up | 真實: down ❌
2016-08-22 → 👍 98  👎 26  📊 124  👍比: 79.03%  👎比: 20.97%  多數: up | 真實: down ❌
2016-08-23 → 👍 121  👎 27  📊 148  👍比: 81.76%  👎比: 18.24%  多數: up | 真實: up ✅
2016-08-24 → 👍 141  👎 41  📊 182  👍比: 77.47%  👎比: 22.53%  多數: up | 真實: down ❌
2016-08-25 → 👍 182  👎 47  📊 229  👍比: 79.48%  👎比: 20.52%  多數: up | 真實: up ✅
2016-08-26 → 👍 164  👎 56  📊 220  👍比: 74.55%  👎比: 25.45%  多數: up | 真實: up ✅
2016-08-27 → 👍 189  👎 33  📊 222  👍比: 85.14%  👎比: 14.86%  多數: up | 真實: down ❌
2016-08-28 → 👍 225  👎 0  📊 225  👍比: 100.00%  👎比: 0.00%  多數: up | 真實: up ✅
2016-08-29 → 👍 179  👎 31  📊 210  👍比: 85.24%  👎比: 14.76%  多數: up | 真實: down ❌
2016-08-30 → 👍 132  👎 39  📊 171  👍比: 77.19%  👎比: 22.81%  多數: up | 真實: down ❌
2016-08-31 → 👍 115  👎 54  📊 169  👍比: 68.05%  👎比: 31.95%  多數: up | 真實: down ❌
2017-11-01 → 👍 173  👎 55  📊 228  👍比: 75.88%  👎比: 24.12%  多數: up | 真實: up ✅
2017-11-02 → 👍 143  👎 45  📊 188  👍比: 76.06%  👎比: 23.94%  多數: up | 真實: down ❌
2017-11-03 → 👍 201  👎 58  📊 259  👍比: 77.61%  👎比: 22.39%  多數: up | 真實: up ✅
2017-11-04 → 👍 160  👎 54  📊 214  👍比: 74.77%  👎比: 25.23%  多數: up | 真實: down ❌
2017-11-05 → 👍 147  👎 39  📊 186  👍比: 79.03%  👎比: 20.97%  多數: up | 真實: up ✅
2017-11-06 → 👍 132  👎 44  📊 176  👍比: 75.00%  👎比: 25.00%  多數: up | 真實: up ✅
2017-11-07 → 👍 156  👎 42  📊 198  👍比: 78.79%  👎比: 21.21%  多數: up | 真實: down ❌
2017-11-08 → 👍 164  👎 42  📊 206  👍比: 79.61%  👎比: 20.39%  多數: up | 真實: down ❌
2017-11-09 → 👍 70  👎 11  📊 81  👍比: 86.42%  👎比: 13.58%  多數: up | 真實: down ❌
2017-11-10 → 👍 165  👎 37  📊 202  👍比: 81.68%  👎比: 18.32%  多數: up | 真實: down ❌
2017-11-11 → 👍 226  👎 33  📊 259  👍比: 87.26%  👎比: 12.74%  多數: up | 真實: down ❌
2017-11-12 → 👍 181  👎 50  📊 231  👍比: 78.35%  👎比: 21.65%  多數: up | 真實: down ❌
2017-11-13 → 👍 154  👎 11  📊 165  👍比: 93.33%  👎比: 6.67%  多數: up | 真實: up ✅
2017-11-14 → 👍 142  👎 38  📊 180  👍比: 78.89%  👎比: 21.11%  多數: up | 真實: up ✅
2017-11-15 → 👍 174  👎 37  📊 211  👍比: 82.46%  👎比: 17.54%  多數: up | 真實: down ❌
2017-11-16 → 👍 179  👎 51  📊 230  👍比: 77.83%  👎比: 22.17%  多數: up | 真實: down ❌
2017-11-17 → 👍 200  👎 41  📊 241  👍比: 82.99%  👎比: 17.01%  多數: up | 真實: up ✅
2017-11-18 → 👍 160  👎 43  📊 203  👍比: 78.82%  👎比: 21.18%  多數: up | 真實: up ✅
2017-11-19 → 👍 195  👎 15  📊 210  👍比: 92.86%  👎比: 7.14%  多數: up | 真實: down ❌
2017-11-20 → 👍 210  👎 66  📊 276  👍比: 76.09%  👎比: 23.91%  多數: up | 真實: down ❌
2017-11-21 → 👍 216  👎 51  📊 267  👍比: 80.90%  👎比: 19.10%  多數: up | 真實: up ✅
2017-11-22 → 👍 426  👎 103  📊 529  👍比: 80.53%  👎比: 19.47%  多數: up | 真實: down ❌
2017-11-23 → 👍 654  👎 82  📊 736  👍比: 88.86%  👎比: 11.14%  多數: up | 真實: up ✅
2017-11-24 → 👍 256  👎 65  📊 321  👍比: 79.75%  👎比: 20.25%  多數: up | 真實: up ✅
2017-11-25 → 👍 193  👎 61  📊 254  👍比: 75.98%  👎比: 24.02%  多數: up | 真實: down ❌
2017-11-26 → 👍 223  👎 43  📊 266  👍比: 83.83%  👎比: 16.17%  多數: up | 真實: up ✅
2017-11-27 → 👍 271  👎 38  📊 309  👍比: 87.70%  👎比: 12.30%  多數: up | 真實: up ✅
2017-11-28 → 👍 280  👎 68  📊 348  👍比: 80.46%  👎比: 19.54%  多數: up | 真實: down ❌
2017-11-29 → 👍 340  👎 36  📊 376  👍比: 90.43%  👎比: 9.57%  多數: up | 真實: up ✅
2017-11-30 → 👍 232  👎 54  📊 286  👍比: 81.12%  👎比: 18.88%  多數: up | 真實: up ✅
2017-12-01 → 👍 292  👎 89  📊 381  👍比: 76.64%  👎比: 23.36%  多數: up | 真實: down ❌
2017-12-02 → 👍 288  👎 82  📊 370  👍比: 77.84%  👎比: 22.16%  多數: up | 真實: up ✅
2017-12-03 → 👍 273  👎 73  📊 346  👍比: 78.90%  👎比: 21.10%  多數: up | 真實: down ❌
2017-12-04 → 👍 373  👎 48  📊 421  👍比: 88.60%  👎比: 11.40%  多數: up | 真實: up ✅
2017-12-05 → 👍 327  👎 85  📊 412  👍比: 79.37%  👎比: 20.63%  多數: up | 真實: up ✅
2017-12-06 → 👍 343  👎 77  📊 420  👍比: 81.67%  👎比: 18.33%  多數: up | 真實: up ✅
2017-12-07 → 👍 319  👎 98  📊 417  👍比: 76.50%  👎比: 23.50%  多數: up | 真實: up ✅
2017-12-08 → 👍 417  👎 68  📊 485  👍比: 85.98%  👎比: 14.02%  多數: up | 真實: down ❌
2017-12-09 → 👍 442  👎 50  📊 492  👍比: 89.84%  👎比: 10.16%  多數: up | 真實: up ✅
2017-12-10 → 👍 342  👎 80  📊 422  👍比: 81.04%  👎比: 18.96%  多數: up | 真實: up ✅
2017-12-11 → 👍 336  👎 105  📊 441  👍比: 76.19%  👎比: 23.81%  多數: up | 真實: up ✅
2017-12-12 → 👍 493  👎 140  📊 633  👍比: 77.88%  👎比: 22.12%  多數: up | 真實: up ✅
2017-12-13 → 👍 529  👎 138  📊 667  👍比: 79.31%  👎比: 20.69%  多數: up | 真實: up ✅
2017-12-14 → 👍 413  👎 108  📊 521  👍比: 79.27%  👎比: 20.73%  多數: up | 真實: down ❌
2017-12-15 → 👍 403  👎 99  📊 502  👍比: 80.28%  👎比: 19.72%  多數: up | 真實: up ✅
2017-12-16 → 👍 682  👎 191  📊 873  👍比: 78.12%  👎比: 21.88%  多數: up | 真實: up ✅
2017-12-17 → 👍 562  👎 155  📊 717  👍比: 78.38%  👎比: 21.62%  多數: up | 真實: up ✅
2017-12-18 → 👍 589  👎 139  📊 728  👍比: 80.91%  👎比: 19.09%  多數: up | 真實: down ❌
2017-12-19 → 👍 545  👎 141  📊 686  👍比: 79.45%  👎比: 20.55%  多數: up | 真實: up ✅
2017-12-20 → 👍 837  👎 113  📊 950  👍比: 88.11%  👎比: 11.89%  多數: up | 真實: down ❌
2017-12-21 → 👍 857  👎 129  📊 986  👍比: 86.92%  👎比: 13.08%  多數: up | 真實: down ❌
2017-12-22 → 👍 537  👎 138  📊 675  👍比: 79.56%  👎比: 20.44%  多數: up | 真實: down ❌
2017-12-23 → 👍 357  👎 105  📊 462  👍比: 77.27%  👎比: 22.73%  多數: up | 真實: up ✅
2017-12-24 → 👍 709  👎 176  📊 885  👍比: 80.11%  👎比: 19.89%  多數: up | 真實: down ❌
2017-12-25 → 👍 206  👎 58  📊 264  👍比: 78.03%  👎比: 21.97%  多數: up | 真實: up ✅
2017-12-26 → 👍 656  👎 195  📊 851  👍比: 77.09%  👎比: 22.91%  多數: up | 真實: up ✅
2017-12-27 → 👍 733  👎 122  📊 855  👍比: 85.73%  👎比: 14.27%  多數: up | 真實: up ✅
2017-12-28 → 👍 510  👎 154  📊 664  👍比: 76.81%  👎比: 23.19%  多數: up | 真實: down ❌
2017-12-29 → 👍 502  👎 108  📊 610  👍比: 82.30%  👎比: 17.70%  多數: up | 真實: down ❌
2017-12-30 → 👍 308  👎 108  📊 416  👍比: 74.04%  👎比: 25.96%  多數: up | 真實: up ✅
2017-12-31 → 👍 610  👎 170  📊 780  👍比: 78.21%  👎比: 21.79%  多數: up | 真實: up ✅
2018-01-01 → 👍 440  👎 118  📊 558  👍比: 78.85%  👎比: 21.15%  多數: up | 真實: up ✅
2018-01-02 → 👍 460  👎 131  📊 591  👍比: 77.83%  👎比: 22.17%  多數: up | 真實: up ✅
2018-01-03 → 👍 310  👎 44  📊 354  👍比: 87.57%  👎比: 12.43%  多數: up | 真實: up ✅
2018-01-04 → 👍 126  👎 32  📊 158  👍比: 79.75%  👎比: 20.25%  多數: up | 真實: down ❌
2018-01-05 → 👍 367  👎 103  📊 470  👍比: 78.09%  👎比: 21.91%  多數: up | 真實: down ❌
2018-01-06 → 👍 28  👎 8  📊 36  👍比: 77.78%  👎比: 22.22%  多數: up | 真實: up ✅
2018-01-07 → 👍 1071  👎 283  📊 1354  👍比: 79.10%  👎比: 20.90%  多數: up | 真實: up ✅
2018-01-08 → 👍 454  👎 105  📊 559  👍比: 81.22%  👎比: 18.78%  多數: up | 真實: up ✅
2018-01-09 → 👍 603  👎 77  📊 680  👍比: 88.68%  👎比: 11.32%  多數: up | 真實: down ❌
2018-01-10 → 👍 704  👎 203  📊 907  👍比: 77.62%  👎比: 22.38%  多數: up | 真實: up ✅
2018-01-11 → 👍 668  👎 188  📊 856  👍比: 78.04%  👎比: 21.96%  多數: up | 真實: up ✅
2018-01-12 → 👍 672  👎 221  📊 893  👍比: 75.25%  👎比: 24.75%  多數: up | 真實: up ✅
2018-01-13 → 👍 603  👎 134  📊 737  👍比: 81.82%  👎比: 18.18%  多數: up | 真實: down ❌
2018-01-14 → 👍 87  👎 10  📊 97  👍比: 89.69%  👎比: 10.31%  多數: up | 真實: up ✅
2018-01-15 → 👍 14  👎 5  📊 19  👍比: 73.68%  👎比: 26.32%  多數: up | 真實: up ✅
2018-01-16 → 👍 309  👎 97  📊 406  👍比: 76.11%  👎比: 23.89%  多數: up | 真實: down ❌
2018-01-17 → 👍 506  👎 130  📊 636  👍比: 79.56%  👎比: 20.44%  多數: up | 真實: down ❌
2018-01-18 → 👍 467  👎 141  📊 608  👍比: 76.81%  👎比: 23.19%  多數: up | 真實: down ❌
2018-01-19 → 👍 444  👎 77  📊 521  👍比: 85.22%  👎比: 14.78%  多數: up | 真實: up ✅
2018-01-20 → 👍 416  👎 93  📊 509  👍比: 81.73%  👎比: 18.27%  多數: up | 真實: up ✅
2018-01-21 → 👍 405  👎 104  📊 509  👍比: 79.57%  👎比: 20.43%  多數: up | 真實: up ✅
2018-01-22 → 👍 472  👎 126  📊 598  👍比: 78.93%  👎比: 21.07%  多數: up | 真實: down ❌
2018-01-23 → 👍 524  👎 126  📊 650  👍比: 80.62%  👎比: 19.38%  多數: up | 真實: down ❌
2018-01-24 → 👍 630  👎 109  📊 739  👍比: 85.25%  👎比: 14.75%  多數: up | 真實: up ✅
2018-01-25 → 👍 627  👎 161  📊 788  👍比: 79.57%  👎比: 20.43%  多數: up | 真實: up ✅
2018-01-26 → 👍 518  👎 149  📊 667  👍比: 77.66%  👎比: 22.34%  多數: up | 真實: up ✅
2018-01-27 → 👍 503  👎 131  📊 634  👍比: 79.34%  👎比: 20.66%  多數: up | 真實: up ✅
2018-01-28 → 👍 509  👎 143  📊 652  👍比: 78.07%  👎比: 21.93%  多數: up | 真實: down ❌
2018-01-29 → 👍 509  👎 131  📊 640  👍比: 79.53%  👎比: 20.47%  多數: up | 真實: up ✅
2018-01-30 → 👍 146  👎 36  📊 182  👍比: 80.22%  👎比: 19.78%  多數: up | 真實: down ❌
2018-01-31 → 👍 424  👎 118  📊 542  👍比: 78.23%  👎比: 21.77%  多數: up | 真實: up ✅
2018-02-01 → 👍 535  👎 114  📊 649  👍比: 82.43%  👎比: 17.57%  多數: up | 真實: up ✅
2018-02-02 → 👍 595  👎 93  📊 688  👍比: 86.48%  👎比: 13.52%  多數: up | 真實: up ✅
2018-02-03 → 👍 473  👎 95  📊 568  👍比: 83.27%  👎比: 16.73%  多數: up | 真實: down ❌
2018-02-04 → 👍 517  👎 86  📊 603  👍比: 85.74%  👎比: 14.26%  多數: up | 真實: down ❌
